"MSN","YYYY","MM","Value","Column_Order","Description","Unit"
"CLIMBUS","1996","03","0.016261","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1996","04","0.007477","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1996","05","0.019747","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1996","06","0.014985","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1996","07","0.024252","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1996","08","0.017386","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1996","09","0.018944","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1996","10","0.017234","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1996","11","0.018386","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1996","12","0.015282","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1996","13","0.202882","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1997","01","0.010222","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1997","02","0.00845","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1997","03","0.014613","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1997","04","0.013207","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1997","05","0.014505","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1997","06","0.014978","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1997","07","0.019537","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1997","08","0.015505","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1997","09","0.020512","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1997","10","0.014102","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1997","11","0.015184","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1997","12","0.026355","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1997","13","0.187169","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1998","01","0.017616","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1998","02","0.011174","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1998","03","0.017185","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1998","04","0.019812","1","Coal Imports","Quadrillion Btu"
