"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"OPEXPUS","199808","299.065","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","199809","368.867","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","199810","354.226","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","199811","381.067","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","199812","309.419","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","199813","42.148","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","199901","305.71","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","199902","271.571","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","199903","299.903","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","199904","351.467","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","199905","317.935","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","199906","304.067","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","199907","322.871","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","199908","350.71","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","199909","340.3","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","199910","327.419","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","199911","390.9","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","199912","438.129","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","199913","37.241","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","200001","317.194","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","200002","394.931","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","200003","380.516","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","200004","460","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","200005","364.968","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","200006","437.7","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","200007","446.097","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","200008","420.484","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","200009","414.433","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","200010","475.774","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","200011","508.367","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","200012","485.194","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","200013","45.716","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","200101","480.71","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","200102","497.821","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","200103","422.968","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","200104","449.933","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","200105","463.968","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","200106","425.667","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","200107","391.29","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","200108","489.129","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","200109","332.533","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","200110","472.097","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","200111","401.533","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","200112","369.516","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","200113","432.901","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","200201","441.323","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","200202","482.429","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","200203","436.226","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","200204","471.467","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","200205","502.387","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","200206","443.433","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","200207","419.065","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","200208","550.29","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","200209","478.333","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","200210","470.871","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","200211","502.433","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","200212","546.581","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","200213","478.759","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","200301","523.29","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","200302","464.107","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","200303","533.355","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","200304","458.633","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","200305","522.516","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","200306","478.5","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","200307","464.258","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","200308","560","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","200309","545.033","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","200310","518","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","200311","507.8","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","200312","486.065","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","200313","505.551","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","200401","399.299","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","200402","553.526","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","200403","529.477","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","200404","531.177","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","200405","460.905","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","200406","497.423","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","200407","595.715","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","200408","515.146","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","200409","382.999","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","200410","511.873","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","200411","458.677","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","200412","528.195","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","200413","497.048","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","200501","417.589","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","200502","511.16","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","200503","535.161","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","200504","509.392","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","200505","466.926","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","200506","624.48","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","200507","495.056","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","200508","579.104","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","200509","411.525","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","200510","446.857","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","200511","435.32","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","200512","521.995","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","200513","496.102","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","200601","535.133","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","200602","587.096","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","200603","496.015","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","200604","613.361","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","200605","602.707","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","200606","545.684","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","200607","587.793","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","200608","588.799","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","200609","482.954","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","200610","556.365","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","200611","461.581","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","200612","468.387","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","200613","543.664","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","200701","632.522","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","200702","574.312","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","200703","467.352","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","200704","582.256","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","200705","613.78","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","200706","577.825","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","200707","670.173","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","200708","554.477","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","200709","531.757","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","200710","552.164","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","200711","622.431","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","200712","454.037","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","200713","569.284","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","200801","580.854","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","200802","593.801","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","200803","550.383","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","200804","527.932","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","200805","504.278","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","200806","644.122","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","200807","569.773","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","200808","571.003","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","200809","523.047","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","200810","574.117","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","200811","519.777","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","200812","507.607","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","200813","555.369","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","200901","538.964","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","200902","540.672","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","200903","543.367","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","200904","536.012","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","200905","533.387","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","200906","515.554","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","200907","692.62","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","200908","618.59","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","200909","569.573","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","200910","633.691","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","200911","555.618","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","200912","604.653","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","200913","574.15","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","201001","650.19","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","201002","653.315","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","201003","612.379","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","201004","758.57","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","201005","734.952","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","201006","729.06","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","201007","715.963","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","201008","758.147","8","Other Petroleum Products Exports","Thousand Barrels per Day"
"OPEXPUS","201009","656.324","8","Other Petroleum Products Exports","Thousand Barrels per Day"
